[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] GET    /stock                    --> stonk-watcher/internal/handlers.StockHandler (4 handlers)
[GIN-debug] DELETE /stock                    --> stonk-watcher/internal/handlers.TruncateStockInfo (4 handlers)
[GIN-debug] GET    /stock/price              --> stonk-watcher/internal/handlers.StockPriceHandler (4 handlers)
[GIN-debug] GET    /watchlist                --> stonk-watcher/internal/handlers.GetWatchlistHandler (4 handlers)
[GIN-debug] POST   /watchlist                --> stonk-watcher/internal/handlers.UpdateWatchlistHandler (4 handlers)
[GIN-debug] GET    /                         --> stonk-watcher/internal/handlers.StaticHandler.func1 (4 handlers)
[GIN-debug] GET    /static/*file             --> stonk-watcher/internal/handlers.StaticHandler.func1 (4 handlers)
[GIN-debug] Environment variable PORT is undefined. Using port :8080 by default
[GIN-debug] Listening and serving HTTP on :8080
[GIN] 2021/03/15 - 11:31:15 | 200 |  272.841454ms |             ::1 | GET      "/stock/price?ticker=AMZN"
[GIN] 2021/03/15 - 11:31:15 | 200 |  281.197284ms |             ::1 | GET      "/stock/price?ticker=TWTR"
[GIN] 2021/03/15 - 11:31:15 | 200 |  290.784384ms |             ::1 | GET      "/stock/price?ticker=MSFT"
[GIN] 2021/03/15 - 11:31:15 | 200 |  291.187548ms |             ::1 | GET      "/stock/price?ticker=FB"
[GIN] 2021/03/15 - 11:31:15 | 200 |  510.486391ms |             ::1 | GET      "/stock/price?ticker=AAPL"
[GIN] 2021/03/15 - 11:31:15 | 200 |  317.779904ms |             ::1 | GET      "/stock/price?ticker=GOOG"
[GIN] 2021/03/15 - 11:31:15 | 200 |  320.129576ms |             ::1 | GET      "/stock/price?ticker=NFLX"
[GIN] 2021/03/15 - 11:31:15 | 200 |  312.928301ms |             ::1 | GET      "/stock/price?ticker=NVDA"
[GIN] 2021/03/15 - 11:31:15 | 200 |  330.094179ms |             ::1 | GET      "/stock/price?ticker=TSLA"
[GIN] 2021/03/15 - 11:31:16 | 200 |   341.13028ms |             ::1 | GET      "/stock/price?ticker=SNE"
[GIN] 2021/03/15 - 11:31:16 | 200 |  334.505567ms |             ::1 | GET      "/stock/price?ticker=VMW"
[GIN] 2021/03/15 - 11:31:16 | 200 |  333.495798ms |             ::1 | GET      "/stock/price?ticker=XOM"
[GIN] 2021/03/15 - 11:31:16 | 200 |   327.77985ms |             ::1 | GET      "/stock/price?ticker=CVX"
[GIN] 2021/03/15 - 11:31:16 | 200 |  321.703171ms |             ::1 | GET      "/stock/price?ticker=FANG"
[GIN] 2021/03/15 - 11:31:16 | 200 |  335.348457ms |             ::1 | GET      "/stock/price?ticker=FTI"
[GIN] 2021/03/15 - 11:31:16 | 200 |  342.874149ms |             ::1 | GET      "/stock/price?ticker=SLB"
[GIN] 2021/03/15 - 11:31:16 | 200 |  1.286112723s |             ::1 | GET      "/stock/price?ticker=ADBE"
[GIN] 2021/03/15 - 11:31:16 | 200 |  266.284429ms |             ::1 | GET      "/stock/price?ticker=ET"
[GIN] 2021/03/15 - 11:31:16 | 200 |  1.175489958s |             ::1 | GET      "/stock/price?ticker=BABA"
[GIN] 2021/03/15 - 11:31:16 | 200 |  253.416899ms |             ::1 | GET      "/stock/price?ticker=FE"
[GIN] 2021/03/15 - 11:31:16 | 200 |  260.636756ms |             ::1 | GET      "/stock/price?ticker=T"
[GIN] 2021/03/15 - 11:31:16 | 200 |  275.484892ms |             ::1 | GET      "/stock/price?ticker=GME"
[GIN] 2021/03/15 - 11:31:16 | 200 |  288.136005ms |             ::1 | GET      "/stock/price?ticker=PFE"
[GIN] 2021/03/15 - 11:31:16 | 200 |  323.954948ms |             ::1 | GET      "/stock/price?ticker=VZ"
[GIN] 2021/03/15 - 11:31:16 | 200 |  330.855363ms |             ::1 | GET      "/stock/price?ticker=KO"
[GIN] 2021/03/15 - 11:31:16 | 200 |  320.104326ms |             ::1 | GET      "/stock/price?ticker=PEP"
[GIN] 2021/03/15 - 11:31:17 | 200 |   306.76356ms |             ::1 | GET      "/stock/price?ticker=LMT"
[GIN] 2021/03/15 - 11:31:17 | 200 |  313.620301ms |             ::1 | GET      "/stock/price?ticker=WMT"
[GIN] 2021/03/15 - 11:31:17 | 200 |  523.835858ms |             ::1 | GET      "/stock/price?ticker=NOC"
[GIN] 2021/03/15 - 11:31:17 | 200 |  361.887681ms |             ::1 | GET      "/stock/price?ticker=BBY"
[GIN] 2021/03/15 - 11:31:33 | 200 |  307.744745ms |             ::1 | GET      "/stock/price?ticker=TWTR"
[GIN] 2021/03/15 - 11:31:33 | 200 |  316.887273ms |             ::1 | GET      "/stock/price?ticker=AMZN"
[GIN] 2021/03/15 - 11:31:33 | 200 |  318.987576ms |             ::1 | GET      "/stock/price?ticker=AAPL"
[GIN] 2021/03/15 - 11:31:33 | 200 |  338.598659ms |             ::1 | GET      "/stock/price?ticker=FB"
[GIN] 2021/03/15 - 11:31:33 | 200 |   473.91962ms |             ::1 | GET      "/stock/price?ticker=MSFT"
[GIN] 2021/03/15 - 11:31:33 | 200 |  278.571626ms |             ::1 | GET      "/stock/price?ticker=GOOG"
[GIN] 2021/03/15 - 11:31:33 | 200 |  277.038688ms |             ::1 | GET      "/stock/price?ticker=NVDA"
[GIN] 2021/03/15 - 11:31:33 | 200 |  262.147446ms |             ::1 | GET      "/stock/price?ticker=BABA"
[GIN] 2021/03/15 - 11:31:33 | 200 |   282.08633ms |             ::1 | GET      "/stock/price?ticker=NFLX"
[GIN] 2021/03/15 - 11:31:34 | 200 |  352.753884ms |             ::1 | GET      "/stock/price?ticker=SNE"
[GIN] 2021/03/15 - 11:31:34 | 200 |  345.431107ms |             ::1 | GET      "/stock/price?ticker=CVX"
[GIN] 2021/03/15 - 11:31:34 | 200 |  349.792695ms |             ::1 | GET      "/stock/price?ticker=VMW"
[GIN] 2021/03/15 - 11:31:34 | 200 |  269.320193ms |             ::1 | GET      "/stock/price?ticker=FANG"
[GIN] 2021/03/15 - 11:31:34 | 200 |   293.93864ms |             ::1 | GET      "/stock/price?ticker=FTI"
[GIN] 2021/03/15 - 11:31:34 | 200 |  301.320375ms |             ::1 | GET      "/stock/price?ticker=SLB"
[GIN] 2021/03/15 - 11:31:34 | 200 |  1.406324138s |             ::1 | GET      "/stock/price?ticker=ADBE"
[GIN] 2021/03/15 - 11:31:34 | 200 |  277.942041ms |             ::1 | GET      "/stock/price?ticker=ET"
[GIN] 2021/03/15 - 11:31:34 | 200 |   260.54995ms |             ::1 | GET      "/stock/price?ticker=FE"
[GIN] 2021/03/15 - 11:31:34 | 200 |  286.657583ms |             ::1 | GET      "/stock/price?ticker=PFE"
[GIN] 2021/03/15 - 11:31:34 | 200 |  283.658166ms |             ::1 | GET      "/stock/price?ticker=GME"
[GIN] 2021/03/15 - 11:31:34 | 200 |  1.179253332s |             ::1 | GET      "/stock/price?ticker=XOM"
[GIN] 2021/03/15 - 11:31:34 | 200 |  263.906288ms |             ::1 | GET      "/stock/price?ticker=VZ"
[GIN] 2021/03/15 - 11:31:34 | 200 |  288.930642ms |             ::1 | GET      "/stock/price?ticker=KO"
[GIN] 2021/03/15 - 11:31:34 | 200 |  1.395875794s |             ::1 | GET      "/stock/price?ticker=TSLA"
[GIN] 2021/03/15 - 11:31:35 | 200 |  283.117206ms |             ::1 | GET      "/stock/price?ticker=PEP"
[GIN] 2021/03/15 - 11:31:35 | 200 |  273.062569ms |             ::1 | GET      "/stock/price?ticker=LMT"
[GIN] 2021/03/15 - 11:31:35 | 200 |  301.726143ms |             ::1 | GET      "/stock/price?ticker=BBY"
[GIN] 2021/03/15 - 11:31:35 | 200 |  508.021469ms |             ::1 | GET      "/stock/price?ticker=NOC"
[GIN] 2021/03/15 - 11:31:35 | 200 |    550.5903ms |             ::1 | GET      "/stock/price?ticker=WMT"
[GIN] 2021/03/15 - 11:31:35 | 200 |  1.182246321s |             ::1 | GET      "/stock/price?ticker=T"
[GIN] 2021/03/15 - 11:31:51 | 200 |  369.336626ms |             ::1 | GET      "/stock/price?ticker=AMZN"
[GIN] 2021/03/15 - 11:31:51 | 200 |  372.822171ms |             ::1 | GET      "/stock/price?ticker=TWTR"
[GIN] 2021/03/15 - 11:31:51 | 200 |  385.234343ms |             ::1 | GET      "/stock/price?ticker=AAPL"
[GIN] 2021/03/15 - 11:31:51 | 200 |  395.030768ms |             ::1 | GET      "/stock/price?ticker=MSFT"
[GIN] 2021/03/15 - 11:31:51 | 200 |  395.028548ms |             ::1 | GET      "/stock/price?ticker=FB"
[GIN] 2021/03/15 - 11:31:51 | 200 |  298.565088ms |             ::1 | GET      "/stock/price?ticker=GOOG"
[GIN] 2021/03/15 - 11:31:51 | 200 |  296.249125ms |             ::1 | GET      "/stock/price?ticker=BABA"
[GIN] 2021/03/15 - 11:31:51 | 200 |  330.522928ms |             ::1 | GET      "/stock/price?ticker=NFLX"
[GIN] 2021/03/15 - 11:31:51 | 200 |  335.056653ms |             ::1 | GET      "/stock/price?ticker=TSLA"
[GIN] 2021/03/15 - 11:31:51 | 200 |   340.15974ms |             ::1 | GET      "/stock/price?ticker=NVDA"
[GIN] 2021/03/15 - 11:31:52 | 200 |  266.809209ms |             ::1 | GET      "/stock/price?ticker=SNE"
[GIN] 2021/03/15 - 11:31:52 | 200 |  282.257717ms |             ::1 | GET      "/stock/price?ticker=VMW"
[GIN] 2021/03/15 - 11:31:52 | 200 |  275.944284ms |             ::1 | GET      "/stock/price?ticker=XOM"
[GIN] 2021/03/15 - 11:31:52 | 200 |  281.096277ms |             ::1 | GET      "/stock/price?ticker=SLB"
[GIN] 2021/03/15 - 11:31:52 | 200 |   255.45201ms |             ::1 | GET      "/stock/price?ticker=FANG"
[GIN] 2021/03/15 - 11:31:52 | 200 |  261.440031ms |             ::1 | GET      "/stock/price?ticker=ET"
[GIN] 2021/03/15 - 11:31:52 | 200 |  257.413756ms |             ::1 | GET      "/stock/price?ticker=FE"
[GIN] 2021/03/15 - 11:31:52 | 200 |  1.471612247s |             ::1 | GET      "/stock/price?ticker=ADBE"
[GIN] 2021/03/15 - 11:31:52 | 200 |  326.325244ms |             ::1 | GET      "/stock/price?ticker=PFE"
[GIN] 2021/03/15 - 11:31:52 | 200 |  269.341982ms |             ::1 | GET      "/stock/price?ticker=T"
[GIN] 2021/03/15 - 11:31:52 | 200 |  289.022407ms |             ::1 | GET      "/stock/price?ticker=GME"
[GIN] 2021/03/15 - 11:31:52 | 200 |  271.423525ms |             ::1 | GET      "/stock/price?ticker=VZ"
[GIN] 2021/03/15 - 11:31:52 | 200 |  270.837377ms |             ::1 | GET      "/stock/price?ticker=KO"
[GIN] 2021/03/15 - 11:31:52 | 200 |  274.133519ms |             ::1 | GET      "/stock/price?ticker=PEP"
[GIN] 2021/03/15 - 11:31:52 | 200 |  293.920331ms |             ::1 | GET      "/stock/price?ticker=NOC"
[GIN] 2021/03/15 - 11:31:53 | 200 |  1.175052395s |             ::1 | GET      "/stock/price?ticker=CVX"
[GIN] 2021/03/15 - 11:31:53 | 200 |  288.975568ms |             ::1 | GET      "/stock/price?ticker=LMT"
[GIN] 2021/03/15 - 11:31:53 | 200 |  282.912794ms |             ::1 | GET      "/stock/price?ticker=WMT"
[GIN] 2021/03/15 - 11:31:53 | 200 |  336.303447ms |             ::1 | GET      "/stock/price?ticker=BBY"
[GIN] 2021/03/15 - 11:31:53 | 200 |  1.202938754s |             ::1 | GET      "/stock/price?ticker=FTI"
[GIN] 2021/03/15 - 11:32:09 | 200 |  271.803962ms |             ::1 | GET      "/stock/price?ticker=AAPL"
[GIN] 2021/03/15 - 11:32:09 | 200 |  298.437555ms |             ::1 | GET      "/stock/price?ticker=MSFT"
[GIN] 2021/03/15 - 11:32:09 | 200 |  300.233472ms |             ::1 | GET      "/stock/price?ticker=TWTR"
[GIN] 2021/03/15 - 11:32:09 | 200 |  304.830081ms |             ::1 | GET      "/stock/price?ticker=AMZN"
[GIN] 2021/03/15 - 11:32:09 | 200 |  308.881945ms |             ::1 | GET      "/stock/price?ticker=ADBE"
[GIN] 2021/03/15 - 11:32:09 | 200 |  313.939628ms |             ::1 | GET      "/stock/price?ticker=FB"
[GIN] 2021/03/15 - 11:32:09 | 200 |   264.81187ms |             ::1 | GET      "/stock/price?ticker=GOOG"
[GIN] 2021/03/15 - 11:32:09 | 200 |  263.724839ms |             ::1 | GET      "/stock/price?ticker=BABA"
[GIN] 2021/03/15 - 11:32:09 | 200 |  272.531254ms |             ::1 | GET      "/stock/price?ticker=NFLX"
[GIN] 2021/03/15 - 11:32:09 | 200 |  297.135727ms |             ::1 | GET      "/stock/price?ticker=NVDA"
[GIN] 2021/03/15 - 11:32:09 | 200 |  295.874332ms |             ::1 | GET      "/stock/price?ticker=TSLA"
[GIN] 2021/03/15 - 11:32:09 | 200 |  294.912419ms |             ::1 | GET      "/stock/price?ticker=SNE"
[GIN] 2021/03/15 - 11:32:09 | 200 |    291.3837ms |             ::1 | GET      "/stock/price?ticker=VMW"
[GIN] 2021/03/15 - 11:32:09 | 200 |  293.241901ms |             ::1 | GET      "/stock/price?ticker=CVX"
[GIN] 2021/03/15 - 11:32:10 | 200 |  299.829436ms |             ::1 | GET      "/stock/price?ticker=XOM"
[GIN] 2021/03/15 - 11:32:10 | 200 |  271.633569ms |             ::1 | GET      "/stock/price?ticker=FANG"
[GIN] 2021/03/15 - 11:32:10 | 200 |  290.938874ms |             ::1 | GET      "/stock/price?ticker=SLB"
[GIN] 2021/03/15 - 11:32:10 | 200 |  282.427582ms |             ::1 | GET      "/stock/price?ticker=FTI"
[GIN] 2021/03/15 - 11:32:10 | 200 |  267.713501ms |             ::1 | GET      "/stock/price?ticker=ET"
[GIN] 2021/03/15 - 11:32:10 | 200 |  261.094293ms |             ::1 | GET      "/stock/price?ticker=FE"
[GIN] 2021/03/15 - 11:32:10 | 200 |   276.10898ms |             ::1 | GET      "/stock/price?ticker=GME"
[GIN] 2021/03/15 - 11:32:10 | 200 |  285.654737ms |             ::1 | GET      "/stock/price?ticker=PFE"
[GIN] 2021/03/15 - 11:32:10 | 200 |  266.311905ms |             ::1 | GET      "/stock/price?ticker=T"
[GIN] 2021/03/15 - 11:32:10 | 200 |  280.785706ms |             ::1 | GET      "/stock/price?ticker=VZ"
[GIN] 2021/03/15 - 11:32:10 | 200 |  270.707883ms |             ::1 | GET      "/stock/price?ticker=KO"
[GIN] 2021/03/15 - 11:32:10 | 200 |   286.18703ms |             ::1 | GET      "/stock/price?ticker=PEP"
[GIN] 2021/03/15 - 11:32:10 | 200 |  293.611457ms |             ::1 | GET      "/stock/price?ticker=LMT"
[GIN] 2021/03/15 - 11:32:10 | 200 |  316.591991ms |             ::1 | GET      "/stock/price?ticker=WMT"
[GIN] 2021/03/15 - 11:32:11 | 200 |  1.283494012s |             ::1 | GET      "/stock/price?ticker=NOC"
[GIN] 2021/03/15 - 11:32:11 | 200 |  1.280594898s |             ::1 | GET      "/stock/price?ticker=BBY"
[GIN] 2021/03/15 - 11:32:27 | 200 |  291.156873ms |             ::1 | GET      "/stock/price?ticker=AAPL"
[GIN] 2021/03/15 - 11:32:27 | 200 |  312.380851ms |             ::1 | GET      "/stock/price?ticker=MSFT"
[GIN] 2021/03/15 - 11:32:27 | 200 |  319.217802ms |             ::1 | GET      "/stock/price?ticker=TWTR"
[GIN] 2021/03/15 - 11:32:27 | 200 |  323.963621ms |             ::1 | GET      "/stock/price?ticker=FB"
[GIN] 2021/03/15 - 11:32:27 | 200 |  278.423224ms |             ::1 | GET      "/stock/price?ticker=BABA"
[GIN] 2021/03/15 - 11:32:27 | 200 |  298.759688ms |             ::1 | GET      "/stock/price?ticker=NVDA"
[GIN] 2021/03/15 - 11:32:28 | 200 |  267.499221ms |             ::1 | GET      "/stock/price?ticker=SNE"
[GIN] 2021/03/15 - 11:32:28 | 200 |  275.117057ms |             ::1 | GET      "/stock/price?ticker=TSLA"
[GIN] 2021/03/15 - 11:32:28 | 200 |  287.602108ms |             ::1 | GET      "/stock/price?ticker=VMW"
[GIN] 2021/03/15 - 11:32:28 | 200 |  277.070862ms |             ::1 | GET      "/stock/price?ticker=XOM"
[GIN] 2021/03/15 - 11:32:28 | 200 |  1.405079313s |             ::1 | GET      "/stock/price?ticker=AMZN"
[GIN] 2021/03/15 - 11:32:28 | 200 |  1.527060236s |             ::1 | GET      "/stock/price?ticker=ADBE"
[GIN] 2021/03/15 - 11:32:28 | 200 |  359.196921ms |             ::1 | GET      "/stock/price?ticker=CVX"
[GIN] 2021/03/15 - 11:32:28 | 200 |     1.256594s |             ::1 | GET      "/stock/price?ticker=GOOG"
[GIN] 2021/03/15 - 11:32:28 | 200 |  376.038192ms |             ::1 | GET      "/stock/price?ticker=SLB"
[GIN] 2021/03/15 - 11:32:28 | 200 |   1.26278812s |             ::1 | GET      "/stock/price?ticker=NFLX"
[GIN] 2021/03/15 - 11:32:28 | 200 |  255.334543ms |             ::1 | GET      "/stock/price?ticker=FANG"
[GIN] 2021/03/15 - 11:32:28 | 200 |   273.64632ms |             ::1 | GET      "/stock/price?ticker=FTI"
[GIN] 2021/03/15 - 11:32:28 | 200 |  260.335172ms |             ::1 | GET      "/stock/price?ticker=ET"
[GIN] 2021/03/15 - 11:32:29 | 200 |  276.966532ms |             ::1 | GET      "/stock/price?ticker=GME"
[GIN] 2021/03/15 - 11:32:29 | 200 |  283.267018ms |             ::1 | GET      "/stock/price?ticker=PFE"
[GIN] 2021/03/15 - 11:32:29 | 200 |  257.198974ms |             ::1 | GET      "/stock/price?ticker=T"
[GIN] 2021/03/15 - 11:32:29 | 200 |  457.124692ms |             ::1 | GET      "/stock/price?ticker=FE"
[GIN] 2021/03/15 - 11:32:29 | 200 |  266.958126ms |             ::1 | GET      "/stock/price?ticker=VZ"
[GIN] 2021/03/15 - 11:32:29 | 200 |  272.768789ms |             ::1 | GET      "/stock/price?ticker=KO"
[GIN] 2021/03/15 - 11:32:29 | 200 |  291.092544ms |             ::1 | GET      "/stock/price?ticker=PEP"
[GIN] 2021/03/15 - 11:32:29 | 200 |  327.703602ms |             ::1 | GET      "/stock/price?ticker=NOC"
[GIN] 2021/03/15 - 11:32:29 | 200 |  301.194766ms |             ::1 | GET      "/stock/price?ticker=WMT"
[GIN] 2021/03/15 - 11:32:29 | 200 |  292.198737ms |             ::1 | GET      "/stock/price?ticker=BBY"
[GIN] 2021/03/15 - 11:32:30 | 200 |   1.18550127s |             ::1 | GET      "/stock/price?ticker=LMT"
[GIN] 2021/03/15 - 11:32:46 | 200 |  332.985408ms |             ::1 | GET      "/stock/price?ticker=TWTR"
[GIN] 2021/03/15 - 11:32:46 | 200 |  352.705265ms |             ::1 | GET      "/stock/price?ticker=MSFT"
[GIN] 2021/03/15 - 11:32:46 | 200 |  358.447345ms |             ::1 | GET      "/stock/price?ticker=ADBE"
[GIN] 2021/03/15 - 11:32:46 | 200 |  361.045201ms |             ::1 | GET      "/stock/price?ticker=AMZN"
[GIN] 2021/03/15 - 11:32:46 | 200 |  540.679383ms |             ::1 | GET      "/stock/price?ticker=FB"
[GIN] 2021/03/15 - 11:32:46 | 200 |  275.816004ms |             ::1 | GET      "/stock/price?ticker=BABA"
[GIN] 2021/03/15 - 11:32:46 | 200 |  316.971494ms |             ::1 | GET      "/stock/price?ticker=NFLX"
[GIN] 2021/03/15 - 11:32:46 | 200 |  512.302227ms |             ::1 | GET      "/stock/price?ticker=GOOG"
[GIN] 2021/03/15 - 11:32:46 | 200 |  331.533352ms |             ::1 | GET      "/stock/price?ticker=TSLA"
[GIN] 2021/03/15 - 11:32:47 | 200 |  305.971597ms |             ::1 | GET      "/stock/price?ticker=SNE"
[GIN] 2021/03/15 - 11:32:47 | 200 |  284.523205ms |             ::1 | GET      "/stock/price?ticker=VMW"
[GIN] 2021/03/15 - 11:32:47 | 200 |  299.979163ms |             ::1 | GET      "/stock/price?ticker=XOM"
[GIN] 2021/03/15 - 11:32:47 | 200 |  322.044493ms |             ::1 | GET      "/stock/price?ticker=CVX"
[GIN] 2021/03/15 - 11:32:47 | 200 |  1.238270568s |             ::1 | GET      "/stock/price?ticker=AAPL"
[GIN] 2021/03/15 - 11:32:47 | 200 |  323.965105ms |             ::1 | GET      "/stock/price?ticker=SLB"
[GIN] 2021/03/15 - 11:32:47 | 200 |  297.320041ms |             ::1 | GET      "/stock/price?ticker=FTI"
[GIN] 2021/03/15 - 11:32:47 | 200 |  304.238452ms |             ::1 | GET      "/stock/price?ticker=ET"
[GIN] 2021/03/15 - 11:32:47 | 200 |  312.757393ms |             ::1 | GET      "/stock/price?ticker=FE"
[GIN] 2021/03/15 - 11:32:47 | 200 |  1.223174233s |             ::1 | GET      "/stock/price?ticker=NVDA"
[GIN] 2021/03/15 - 11:32:47 | 200 |  308.602654ms |             ::1 | GET      "/stock/price?ticker=PFE"
[GIN] 2021/03/15 - 11:32:47 | 200 |  294.007792ms |             ::1 | GET      "/stock/price?ticker=GME"
[GIN] 2021/03/15 - 11:32:47 | 200 |  305.298025ms |             ::1 | GET      "/stock/price?ticker=T"
[GIN] 2021/03/15 - 11:32:47 | 200 |  304.944798ms |             ::1 | GET      "/stock/price?ticker=VZ"
[GIN] 2021/03/15 - 11:32:48 | 200 |  312.108647ms |             ::1 | GET      "/stock/price?ticker=KO"
[GIN] 2021/03/15 - 11:32:48 | 200 |  333.145216ms |             ::1 | GET      "/stock/price?ticker=PEP"
[GIN] 2021/03/15 - 11:32:48 | 200 |  300.217636ms |             ::1 | GET      "/stock/price?ticker=LMT"
[GIN] 2021/03/15 - 11:32:48 | 200 |  1.238155707s |             ::1 | GET      "/stock/price?ticker=FANG"
[GIN] 2021/03/15 - 11:32:48 | 200 |  329.536429ms |             ::1 | GET      "/stock/price?ticker=WMT"
[GIN] 2021/03/15 - 11:32:48 | 200 |  535.845335ms |             ::1 | GET      "/stock/price?ticker=BBY"
[GIN] 2021/03/15 - 11:32:49 | 200 |  1.213252701s |             ::1 | GET      "/stock/price?ticker=NOC"
[GIN] 2021/03/15 - 11:33:05 | 200 |  265.847743ms |             ::1 | GET      "/stock/price?ticker=MSFT"
[GIN] 2021/03/15 - 11:33:05 | 200 |  277.041496ms |             ::1 | GET      "/stock/price?ticker=ADBE"
[GIN] 2021/03/15 - 11:33:05 | 200 |  277.116801ms |             ::1 | GET      "/stock/price?ticker=AAPL"
[GIN] 2021/03/15 - 11:33:05 | 200 |  283.210589ms |             ::1 | GET      "/stock/price?ticker=AMZN"
[GIN] 2021/03/15 - 11:33:05 | 200 |  288.799174ms |             ::1 | GET      "/stock/price?ticker=FB"
[GIN] 2021/03/15 - 11:33:05 | 200 |  286.244243ms |             ::1 | GET      "/stock/price?ticker=TWTR"
[GIN] 2021/03/15 - 11:33:05 | 200 |  262.891751ms |             ::1 | GET      "/stock/price?ticker=NFLX"
[GIN] 2021/03/15 - 11:33:05 | 200 |  284.224928ms |             ::1 | GET      "/stock/price?ticker=GOOG"
[GIN] 2021/03/15 - 11:33:05 | 200 |  278.241595ms |             ::1 | GET      "/stock/price?ticker=NVDA"
[GIN] 2021/03/15 - 11:33:05 | 200 |  280.045458ms |             ::1 | GET      "/stock/price?ticker=TSLA"
[GIN] 2021/03/15 - 11:33:05 | 200 |  304.209753ms |             ::1 | GET      "/stock/price?ticker=VMW"
[GIN] 2021/03/15 - 11:33:05 | 200 |  283.693342ms |             ::1 | GET      "/stock/price?ticker=SLB"
[GIN] 2021/03/15 - 11:33:05 | 200 |  291.136024ms |             ::1 | GET      "/stock/price?ticker=CVX"
[GIN] 2021/03/15 - 11:33:06 | 200 |   275.67215ms |             ::1 | GET      "/stock/price?ticker=FANG"
[GIN] 2021/03/15 - 11:33:06 | 200 |  263.837597ms |             ::1 | GET      "/stock/price?ticker=ET"
[GIN] 2021/03/15 - 11:33:06 | 200 |  280.834289ms |             ::1 | GET      "/stock/price?ticker=FTI"
[GIN] 2021/03/15 - 11:33:06 | 200 |  266.670423ms |             ::1 | GET      "/stock/price?ticker=FE"
[GIN] 2021/03/15 - 11:33:06 | 200 |  278.550837ms |             ::1 | GET      "/stock/price?ticker=PFE"
[GIN] 2021/03/15 - 11:33:06 | 200 |  278.722693ms |             ::1 | GET      "/stock/price?ticker=GME"
[GIN] 2021/03/15 - 11:33:06 | 200 |  1.180221379s |             ::1 | GET      "/stock/price?ticker=SNE"
[GIN] 2021/03/15 - 11:33:06 | 200 |  1.182358175s |             ::1 | GET      "/stock/price?ticker=BABA"
[GIN] 2021/03/15 - 11:33:06 | 200 |  256.064105ms |             ::1 | GET      "/stock/price?ticker=VZ"
[GIN] 2021/03/15 - 11:33:06 | 200 |  292.692884ms |             ::1 | GET      "/stock/price?ticker=T"
[GIN] 2021/03/15 - 11:33:06 | 200 |   1.19903183s |             ::1 | GET      "/stock/price?ticker=XOM"
[GIN] 2021/03/15 - 11:33:06 | 200 |  280.299185ms |             ::1 | GET      "/stock/price?ticker=NOC"
[GIN] 2021/03/15 - 11:33:06 | 200 |  285.163059ms |             ::1 | GET      "/stock/price?ticker=PEP"
[GIN] 2021/03/15 - 11:33:07 | 200 |  291.961137ms |             ::1 | GET      "/stock/price?ticker=LMT"
[GIN] 2021/03/15 - 11:33:07 | 200 |  298.685302ms |             ::1 | GET      "/stock/price?ticker=WMT"
[GIN] 2021/03/15 - 11:33:07 | 200 |  512.661428ms |             ::1 | GET      "/stock/price?ticker=BBY"
[GIN] 2021/03/15 - 11:33:07 | 200 |  1.170826238s |             ::1 | GET      "/stock/price?ticker=KO"
[GIN] 2021/03/15 - 11:33:23 | 200 |  356.384833ms |             ::1 | GET      "/stock/price?ticker=AMZN"
[GIN] 2021/03/15 - 11:33:23 | 200 |  363.015373ms |             ::1 | GET      "/stock/price?ticker=AAPL"
[GIN] 2021/03/15 - 11:33:23 | 200 |  366.432985ms |             ::1 | GET      "/stock/price?ticker=ADBE"
[GIN] 2021/03/15 - 11:33:23 | 200 |   511.31878ms |             ::1 | GET      "/stock/price?ticker=TWTR"
[GIN] 2021/03/15 - 11:33:23 | 200 |  298.225036ms |             ::1 | GET      "/stock/price?ticker=GOOG"
[GIN] 2021/03/15 - 11:33:23 | 200 |  358.221612ms |             ::1 | GET      "/stock/price?ticker=NFLX"
[GIN] 2021/03/15 - 11:33:23 | 200 |  361.968957ms |             ::1 | GET      "/stock/price?ticker=NVDA"
[GIN] 2021/03/15 - 11:33:23 | 200 |  287.368492ms |             ::1 | GET      "/stock/price?ticker=BABA"
[GIN] 2021/03/15 - 11:33:24 | 200 |  326.493193ms |             ::1 | GET      "/stock/price?ticker=TSLA"
[GIN] 2021/03/15 - 11:33:24 | 200 |  283.040058ms |             ::1 | GET      "/stock/price?ticker=SNE"
[GIN] 2021/03/15 - 11:33:24 | 200 |  316.976831ms |             ::1 | GET      "/stock/price?ticker=VMW"
[GIN] 2021/03/15 - 11:33:24 | 200 |  285.967771ms |             ::1 | GET      "/stock/price?ticker=XOM"
[GIN] 2021/03/15 - 11:33:24 | 200 |  1.173811692s |             ::1 | GET      "/stock/price?ticker=MSFT"
[GIN] 2021/03/15 - 11:33:24 | 200 |  305.531316ms |             ::1 | GET      "/stock/price?ticker=CVX"
[GIN] 2021/03/15 - 11:33:24 | 200 |  318.923777ms |             ::1 | GET      "/stock/price?ticker=SLB"
[GIN] 2021/03/15 - 11:33:24 | 200 |  311.240802ms |             ::1 | GET      "/stock/price?ticker=FANG"
[GIN] 2021/03/15 - 11:33:24 | 200 |  1.425878181s |             ::1 | GET      "/stock/price?ticker=FB"
